budget,workload,scalability,security,region,team_size,data_volume_gb,uptime_requirement,compliance_required,existing_infra,uses_microsoft_stack,uses_google_workspace,ml_focus,multi_region,serverless_preference,service_model,deployment_model,provider
262.67,webapp,low,moderate,us,389,19.37,95.47,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1481.03,startup,high,high,asia,317,135.54,96.62,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
368.74,startup,medium,high,eu,327,135.77,95.75,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
13692.97,enterprise,low,moderate,eu,4,77.59,95.95,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
4543.04,enterprise,high,high,asia,391,179.85,96.18,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
191.26,webapp,high,moderate,eu,417,4.75,98.85,1,0,0,1,0,1,1,PaaS,Public Cloud,GCP
2314.77,enterprise,high,basic,eu,223,1.87,98.67,0,0,0,0,0,1,0,SaaS,Public Cloud,AWS
473.72,webapp,medium,basic,asia,282,72.88,98.58,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
356.82,startup,medium,moderate,us,421,339.14,97.19,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
67.52,startup,high,basic,eu,103,123.61,98.72,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
2609.71,webapp,high,moderate,eu,370,2744.17,96.54,1,0,0,0,0,1,0,IaaS,Public Cloud,AWS
294.65,webapp,low,basic,eu,409,651.27,98.43,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
4690.66,enterprise,high,basic,asia,467,194.66,95.16,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
356.93,webapp,high,basic,asia,189,18.92,95.42,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
539.04,startup,medium,high,eu,460,165.78,99.76,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,Azure
1148.48,webapp,high,basic,us,467,17.87,96.35,0,1,0,1,0,0,1,PaaS,Public Cloud,AWS
755.48,ml,high,basic,eu,351,52.5,99.06,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
743.59,enterprise,medium,high,us,291,173.36,95.73,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
5287.3,enterprise,high,moderate,us,158,284.59,98.29,0,0,1,0,0,0,0,IaaS,Public Cloud,Azure
432.04,startup,low,high,asia,229,107.99,96.39,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
924.47,enterprise,high,high,asia,201,13.47,99.0,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
821.23,webapp,medium,moderate,us,419,4.35,96.05,0,0,0,1,0,0,1,PaaS,Public Cloud,AWS
2756.93,enterprise,low,high,eu,105,146.21,95.78,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
277.56,webapp,low,moderate,us,381,31.51,95.49,1,0,0,1,0,0,1,PaaS,Private Cloud,GCP
5726.05,enterprise,medium,high,asia,385,50.01,96.75,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
59.27,webapp,medium,basic,eu,175,396.23,96.42,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
10560.3,enterprise,high,moderate,asia,486,9.7,97.97,1,0,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
395.3,webapp,medium,moderate,us,224,55.04,99.5,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
88.72,startup,high,basic,asia,63,18.06,95.31,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
5172.64,enterprise,medium,basic,eu,183,23.5,95.17,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
90.49,startup,medium,high,eu,306,46.05,97.02,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
85.06,startup,medium,high,us,177,150.62,98.18,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
533.31,webapp,high,basic,eu,233,121.02,99.82,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
98.24,webapp,medium,moderate,asia,214,173.97,96.63,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
521.24,webapp,high,high,asia,300,16.87,97.5,1,0,0,0,0,1,1,IaaS,Private Cloud,AWS
1477.08,webapp,medium,high,asia,134,80.68,99.24,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
1750.26,enterprise,medium,moderate,us,72,2.31,97.63,1,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
305.2,webapp,low,basic,us,264,3447.54,97.87,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
281.34,startup,low,moderate,eu,171,18.34,96.74,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
742.97,ml,high,basic,eu,189,30.97,96.16,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
151.29,startup,medium,moderate,us,315,9.52,97.43,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
437.4,webapp,high,high,eu,142,435.98,95.74,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,GCP
1371.42,enterprise,medium,basic,eu,338,2.24,96.23,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1606.41,webapp,medium,moderate,eu,315,202.07,98.89,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1012.03,webapp,medium,moderate,asia,485,717.72,99.06,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
364.45,startup,medium,high,eu,267,169.66,98.76,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
246.18,startup,high,moderate,us,282,5.39,96.72,1,0,0,1,0,1,1,PaaS,Public Cloud,GCP
317.74,webapp,low,moderate,us,136,29.19,97.93,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
758.45,startup,high,moderate,eu,14,82.01,97.32,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
122.62,startup,medium,high,us,449,213.77,97.6,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
26007.1,enterprise,medium,high,asia,189,817.81,99.91,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
260.17,startup,high,basic,asia,429,57.94,99.94,0,1,0,0,0,1,1,PaaS,Public Cloud,GCP
203.4,webapp,medium,basic,asia,198,508.23,95.96,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1421.69,enterprise,medium,high,us,170,57.58,98.22,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
4368.45,enterprise,medium,high,eu,387,1.58,98.6,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
325.43,webapp,high,high,us,110,81.0,95.5,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
101.9,startup,low,moderate,asia,422,21.52,95.71,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
501.03,enterprise,low,basic,us,90,218.31,95.21,0,1,1,0,0,0,0,SaaS,Public Cloud,Azure
1630.75,enterprise,low,moderate,asia,360,1.67,98.56,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
257.69,webapp,high,basic,us,7,1300.04,97.69,0,1,0,1,0,0,1,PaaS,Public Cloud,AWS
3183.5,webapp,high,high,eu,474,32.72,96.77,1,0,0,0,0,0,0,IaaS,Private Cloud,Azure
1095.76,enterprise,medium,moderate,eu,486,27.29,99.27,0,0,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
469.79,webapp,high,moderate,us,235,100.68,97.03,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
132.3,webapp,low,moderate,asia,489,5278.75,99.77,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
88.59,startup,high,moderate,eu,105,84.48,95.08,1,0,0,0,0,1,1,PaaS,Public Cloud,AWS
481.78,startup,medium,moderate,us,255,253.09,96.97,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
865.81,webapp,medium,moderate,asia,53,85.72,98.99,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
8608.78,enterprise,high,moderate,us,398,110.78,95.52,0,0,0,0,0,0,0,IaaS,Public Cloud,AWS
5775.81,enterprise,medium,basic,eu,416,71.26,98.49,0,0,0,0,0,0,0,SaaS,Public Cloud,Azure
12163.27,enterprise,medium,moderate,asia,90,7.7,98.19,1,0,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
2634.57,enterprise,low,high,asia,74,15.81,97.96,1,1,0,0,0,0,0,IaaS,Private Cloud,Azure
1606.92,enterprise,medium,moderate,eu,283,465.25,98.79,0,0,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
6459.29,ml,low,high,eu,340,2.27,98.07,1,0,0,0,1,0,0,IaaS,Private Cloud,Azure
174.76,startup,medium,moderate,asia,365,35.88,96.61,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
149.92,startup,medium,moderate,asia,313,22.93,98.62,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
336.62,startup,high,high,us,339,53.03,96.85,1,0,0,0,0,0,1,IaaS,Public Cloud,AWS
195.11,startup,medium,high,asia,366,381.37,95.23,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
384.99,ml,high,moderate,eu,181,311.93,97.67,1,1,0,0,1,1,0,IaaS,Public Cloud,GCP
1453.82,startup,medium,moderate,eu,223,9.67,95.91,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,Azure
56.32,startup,low,basic,asia,397,58.47,96.98,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
934.53,enterprise,low,moderate,asia,222,674.74,99.89,0,0,0,0,0,0,0,IaaS,Public Cloud,AWS
106.27,startup,high,moderate,us,293,101.44,97.86,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
179.51,startup,low,basic,asia,46,56.93,96.73,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
427.14,startup,medium,basic,eu,101,1418.7,97.35,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1393.08,enterprise,low,high,asia,151,122.77,97.8,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
317.16,webapp,medium,moderate,asia,434,183.69,97.39,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
1109.04,enterprise,medium,moderate,asia,348,20.22,99.63,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
4426.79,enterprise,medium,basic,asia,4,577.61,96.69,0,1,1,0,0,0,0,SaaS,Hybrid Cloud,Azure
22233.65,enterprise,medium,moderate,us,248,227.33,96.74,0,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
531.52,startup,low,high,eu,351,58.45,95.68,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
402.57,startup,medium,basic,eu,103,63.19,95.55,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
94.62,webapp,high,basic,eu,175,30.24,98.29,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
119.24,startup,high,moderate,asia,241,41.74,98.89,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
222.51,webapp,medium,moderate,us,470,190.3,95.26,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
4359.12,enterprise,high,basic,us,292,28.92,95.29,0,0,0,0,0,1,0,SaaS,Public Cloud,AWS
2612.81,enterprise,high,basic,us,409,192.78,97.94,0,1,1,0,0,1,0,IaaS,Public Cloud,Azure
2839.24,enterprise,medium,high,us,242,18.5,96.6,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
866.16,ml,medium,basic,asia,478,12.23,96.85,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
1689.23,ml,medium,moderate,us,174,411.42,97.83,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
831.24,enterprise,high,basic,eu,288,977.41,95.98,0,0,0,0,0,0,0,SaaS,Public Cloud,Azure
5155.72,enterprise,medium,moderate,us,320,42.54,97.6,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1124.93,webapp,low,high,asia,427,254.15,96.36,1,0,0,0,0,0,1,IaaS,Private Cloud,AWS
1634.58,ml,medium,moderate,asia,478,617.07,97.61,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
625.74,startup,medium,moderate,us,90,100.81,95.73,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
5295.37,enterprise,low,moderate,us,497,0.69,95.31,0,0,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
408.55,webapp,high,basic,us,128,260.08,95.44,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
208.32,webapp,high,basic,us,84,66.72,99.32,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
3974.68,enterprise,high,moderate,asia,386,34.69,97.95,0,0,1,0,0,1,0,IaaS,Public Cloud,Azure
8104.93,enterprise,high,moderate,asia,19,22.79,96.57,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
1761.38,webapp,low,basic,asia,316,62.68,96.04,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
3000.97,enterprise,high,basic,asia,424,31.29,96.41,0,1,1,0,0,1,0,IaaS,Public Cloud,Azure
265.03,webapp,medium,moderate,us,403,16.76,95.26,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
2328.46,enterprise,medium,high,us,20,12.79,97.98,1,0,0,0,0,0,0,IaaS,Private Cloud,AWS
70.62,startup,high,moderate,asia,201,44.4,96.32,1,1,0,0,0,0,1,IaaS,Public Cloud,GCP
50.0,startup,medium,moderate,eu,227,295.11,96.71,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1422.83,startup,medium,high,asia,163,808.2,96.27,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
438.77,startup,medium,basic,us,434,8.73,97.19,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
614.05,enterprise,low,moderate,eu,181,43.72,98.72,0,0,1,0,0,0,0,IaaS,Public Cloud,Azure
169.62,webapp,high,moderate,eu,158,49.31,97.76,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
167.36,startup,low,moderate,eu,355,21.63,96.92,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
5974.44,enterprise,medium,moderate,eu,137,403.34,97.22,1,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
805.55,enterprise,medium,basic,asia,152,147.16,97.49,0,1,1,0,0,0,0,IaaS,Public Cloud,Azure
1631.11,enterprise,high,basic,eu,167,142.39,95.88,0,0,0,0,0,0,0,SaaS,Public Cloud,Azure
1900.23,enterprise,low,moderate,us,448,13.06,98.93,0,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
330.94,startup,medium,moderate,us,253,519.65,98.77,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
464.42,startup,low,basic,us,84,167.99,99.58,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
205.68,webapp,low,high,asia,326,14.09,95.43,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
150.99,webapp,low,basic,asia,87,34.89,99.52,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
788.23,startup,low,basic,eu,276,68.83,97.99,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
149.58,startup,low,high,eu,310,33.98,98.83,1,1,0,0,0,0,1,IaaS,Private Cloud,Azure
462.65,webapp,low,moderate,us,135,384.34,99.53,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
796.24,webapp,high,moderate,eu,196,19.22,97.64,0,0,0,1,0,1,1,PaaS,Public Cloud,GCP
146.95,webapp,high,basic,us,300,46.67,95.85,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
382.88,startup,medium,moderate,asia,453,119.62,96.88,1,1,0,0,0,0,1,IaaS,Public Cloud,GCP
356.04,webapp,medium,basic,us,476,61.78,98.31,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
274.31,startup,high,high,us,36,50.17,98.6,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
1202.27,enterprise,high,high,us,113,44.54,98.66,1,1,0,0,0,1,0,IaaS,Hybrid Cloud,AWS
144.88,startup,medium,basic,us,258,50.45,95.96,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
965.22,webapp,medium,moderate,us,398,110.34,96.94,0,0,0,1,0,0,1,PaaS,Public Cloud,AWS
6543.76,enterprise,low,moderate,eu,273,25.84,98.74,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
470.34,webapp,high,basic,us,448,43.23,99.25,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
289.26,enterprise,medium,moderate,us,377,71.41,96.47,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
7808.48,ml,low,basic,us,499,22.58,97.45,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
774.75,webapp,high,basic,asia,268,100.06,99.56,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
267.57,webapp,medium,moderate,eu,381,62.34,95.86,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
6635.67,enterprise,high,high,eu,485,19.91,99.11,1,0,1,0,0,1,0,IaaS,Private Cloud,Azure
7034.27,ml,high,moderate,asia,218,388.95,98.08,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
1706.44,enterprise,high,moderate,asia,152,268.02,95.15,1,0,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
5683.36,enterprise,medium,moderate,asia,344,207.01,97.8,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
451.13,webapp,low,basic,eu,484,22.97,98.34,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
582.59,webapp,low,basic,eu,492,44.5,99.6,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
724.06,webapp,low,basic,asia,11,34.94,96.92,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
779.36,startup,medium,high,us,270,7.31,96.9,1,1,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
725.95,webapp,medium,basic,asia,278,64.15,99.92,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
655.2,webapp,medium,basic,eu,203,24.63,96.72,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
2946.57,enterprise,high,high,eu,275,13.65,97.28,1,0,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
1858.79,ml,high,high,us,14,36.26,96.17,1,0,0,0,1,1,0,IaaS,Private Cloud,GCP
2588.98,enterprise,medium,basic,us,450,27.98,98.0,0,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
320.15,webapp,high,basic,asia,24,118.63,98.7,0,1,0,0,0,1,1,PaaS,Public Cloud,GCP
1525.39,enterprise,medium,high,us,179,7.72,97.13,1,0,1,0,0,0,0,IaaS,Private Cloud,Azure
2248.77,enterprise,medium,moderate,asia,487,26.39,95.72,0,0,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1178.95,webapp,medium,moderate,us,150,108.14,98.6,0,0,0,1,0,0,1,PaaS,Public Cloud,AWS
165.87,webapp,medium,moderate,us,81,20.16,96.73,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
463.49,webapp,medium,high,us,173,15.67,95.72,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
10359.47,enterprise,medium,basic,us,284,48.22,95.81,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
215.18,webapp,high,basic,asia,28,8.77,95.65,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
291.49,ml,medium,high,us,477,513.07,95.66,1,0,0,0,1,0,0,IaaS,Private Cloud,GCP
953.84,startup,low,basic,us,361,15.77,96.8,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
818.14,enterprise,high,moderate,asia,494,117.49,98.98,0,0,1,0,0,1,0,IaaS,Public Cloud,Azure
667.1,startup,low,moderate,eu,412,20.92,96.29,1,1,0,0,0,0,1,IaaS,Public Cloud,Azure
326.07,startup,low,high,eu,405,154.53,97.92,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
590.11,ml,low,basic,us,222,339.65,99.74,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
6789.31,enterprise,medium,high,asia,306,165.58,96.35,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1120.18,webapp,medium,moderate,eu,294,115.82,99.3,0,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
862.76,webapp,high,moderate,eu,402,34.09,96.2,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1644.51,webapp,high,moderate,asia,95,23.23,97.81,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
177.86,startup,medium,moderate,asia,461,18.72,98.66,1,1,0,0,0,0,1,IaaS,Public Cloud,GCP
700.06,webapp,medium,moderate,us,439,233.54,97.21,0,1,0,1,0,0,1,IaaS,Public Cloud,AWS
271.61,startup,low,high,us,189,2.55,95.65,1,1,0,1,0,0,1,IaaS,Private Cloud,GCP
1243.94,ml,high,basic,asia,334,538.4,95.43,0,0,0,0,1,1,0,IaaS,Public Cloud,GCP
361.03,startup,medium,moderate,eu,209,90.4,96.83,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
7510.96,enterprise,medium,basic,asia,134,12.37,95.33,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
2519.21,webapp,medium,basic,asia,480,30.14,96.0,0,1,0,0,0,0,0,PaaS,Public Cloud,GCP
131.81,startup,high,high,asia,255,139.86,98.44,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,GCP
770.0,startup,high,high,asia,249,55.48,99.78,1,0,0,1,0,1,1,IaaS,Public Cloud,GCP
4339.14,webapp,medium,basic,eu,319,167.03,95.51,0,1,0,1,0,0,0,PaaS,Public Cloud,Azure
780.92,webapp,low,basic,us,63,107.75,97.3,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
500.5,webapp,high,basic,eu,375,45.74,97.58,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
2981.68,enterprise,medium,high,eu,188,143.05,98.09,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
8600.17,enterprise,medium,high,us,338,18.28,95.4,1,1,1,0,0,0,0,IaaS,Hybrid Cloud,Azure
61.2,startup,low,moderate,eu,353,255.94,96.58,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
412.42,webapp,medium,basic,us,428,16.8,96.01,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
440.8,startup,medium,basic,asia,473,376.02,96.7,0,0,0,0,0,0,1,PaaS,Public Cloud,GCP
4979.46,enterprise,medium,basic,us,425,30.61,97.16,0,0,0,0,0,0,0,SaaS,Public Cloud,AWS
321.93,webapp,medium,moderate,us,481,47.38,96.12,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
6345.1,enterprise,high,moderate,eu,384,35.47,97.21,0,0,0,0,0,0,0,IaaS,Public Cloud,AWS
161.88,webapp,high,basic,asia,373,26.99,98.81,0,0,0,0,0,1,1,PaaS,Public Cloud,GCP
126.34,webapp,medium,moderate,us,253,2.75,97.83,1,0,0,0,0,0,1,PaaS,Public Cloud,AWS
729.5,enterprise,medium,basic,eu,69,24.94,97.07,0,0,0,0,0,0,0,SaaS,Public Cloud,Azure
937.43,webapp,high,moderate,asia,278,244.83,98.54,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
358.93,startup,medium,moderate,eu,88,29.61,95.61,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
2036.83,enterprise,medium,moderate,asia,106,8.21,97.81,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,AWS
1942.59,webapp,medium,basic,asia,240,100.69,95.89,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
1620.43,webapp,low,moderate,eu,326,45.81,97.59,1,0,0,1,0,0,1,IaaS,Private Cloud,Azure
8330.24,enterprise,low,high,asia,462,35.47,96.51,1,1,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
1312.38,webapp,low,moderate,eu,114,62.44,97.46,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
152.71,webapp,medium,basic,eu,394,37.44,97.81,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
240.2,webapp,low,high,us,402,400.36,97.48,1,0,0,1,0,0,1,IaaS,Private Cloud,GCP
1671.71,webapp,low,basic,us,369,33.25,97.13,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
96.36,startup,medium,basic,us,470,76.77,95.67,0,0,0,1,0,0,1,PaaS,Public Cloud,GCP
1051.76,webapp,high,high,eu,164,91.18,96.56,1,0,0,0,0,0,1,IaaS,Private Cloud,Azure
254.53,webapp,low,high,us,37,19.45,96.15,1,0,0,0,0,0,1,PaaS,Private Cloud,AWS
1295.18,webapp,medium,basic,us,318,11.29,98.16,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
929.55,webapp,medium,basic,us,318,22.47,98.15,0,0,0,1,0,0,1,PaaS,Public Cloud,AWS
236.12,webapp,medium,moderate,eu,149,41.21,97.15,0,1,0,0,0,0,1,PaaS,Public Cloud,GCP
4420.38,enterprise,high,high,eu,367,75.12,95.44,1,0,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
312.31,webapp,medium,high,eu,294,183.47,97.43,1,1,0,1,0,0,1,IaaS,Hybrid Cloud,GCP
162.02,startup,medium,moderate,us,184,375.82,98.5,1,1,0,1,0,0,1,IaaS,Public Cloud,GCP
5265.64,enterprise,high,high,eu,293,9.59,98.84,1,1,1,0,0,1,0,IaaS,Hybrid Cloud,Azure
62.06,startup,high,high,us,230,267.76,95.14,1,0,0,1,0,1,1,IaaS,Public Cloud,GCP
2315.11,enterprise,high,moderate,eu,127,86.75,95.61,0,0,1,0,0,1,0,IaaS,Public Cloud,Azure
448.6,webapp,medium,moderate,asia,45,7.43,95.32,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
137.51,ml,low,basic,eu,376,77.74,95.1,0,0,0,0,1,0,0,IaaS,Public Cloud,GCP
454.44,webapp,high,high,us,283,124.61,96.35,1,0,0,0,0,1,1,IaaS,Private Cloud,AWS
903.0,webapp,high,moderate,asia,332,128.46,98.99,0,1,0,0,0,1,1,PaaS,Public Cloud,AWS
15128.72,enterprise,medium,moderate,eu,121,26.97,96.25,0,1,0,0,0,0,0,IaaS,Hybrid Cloud,Azure
214.23,webapp,low,high,asia,443,9.25,95.63,1,1,0,0,0,0,1,IaaS,Private Cloud,GCP
119.21,webapp,high,basic,asia,84,86.28,98.5,0,1,0,1,0,1,1,PaaS,Public Cloud,GCP
342.98,startup,high,basic,us,393,50.06,97.89,0,0,0,0,0,1,1,PaaS,Public Cloud,AWS
270.86,ml,medium,basic,asia,457,767.34,98.96,0,1,0,0,1,0,0,IaaS,Public Cloud,GCP
1232.73,webapp,medium,moderate,us,139,61.22,99.26,1,0,0,0,0,0,1,IaaS,Hybrid Cloud,AWS
616.87,startup,medium,basic,asia,190,203.36,97.9,0,0,0,0,0,0,1,PaaS,Public Cloud,AWS
1424.67,enterprise,high,basic,asia,131,42.42,98.18,0,0,1,0,0,0,0,SaaS,Public Cloud,Azure
196.87,webapp,high,moderate,asia,269,15.82,97.91,1,0,0,1,0,0,1,PaaS,Public Cloud,GCP
105.6,startup,medium,basic,eu,22,61.72,97.9,0,1,0,0,0,0,1,PaaS,Public Cloud,AWS
759.14,webapp,high,moderate,us,191,26.18,95.99,0,0,0,1,0,1,1,PaaS,Public Cloud,AWS
162.22,startup,high,moderate,eu,252,88.49,98.95,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
597.59,webapp,medium,moderate,eu,398,2234.58,96.81,1,0,0,0,0,0,1,IaaS,Public Cloud,AWS
912.84,webapp,low,basic,eu,250,382.35,95.05,0,1,0,1,0,0,1,PaaS,Public Cloud,GCP
1040.68,ml,low,moderate,us,39,89.32,96.2,0,1,0,0,1,0,0,IaaS,Hybrid Cloud,GCP
153.49,startup,medium,moderate,asia,187,21.73,98.58,1,0,0,0,0,0,1,PaaS,Public Cloud,GCP
1176.43,webapp,high,moderate,eu,369,31.27,99.11,1,1,0,1,0,1,1,IaaS,Hybrid Cloud,Azure
